ticket_id,customer_id,tickets_last_year,complaint_category,avg_resolution_hours,satisfaction_score,escalated,issue_status
7105165,1411127,3,Wrong Item,32.3,1.8,Yes,Resolved
7105166,1357731,1,Refund Request,56.2,2.6,No,Resolved
7105167,1076408,8,Account Issue,68.4,2.1,No,Escalated
7105168,1331016,1,Account Issue,72.0,1.3,Yes,Closed
7105169,1239234,1,Other,6.1,4.6,No,Resolved
7105170,1477251,6,Wrong Item,57.6,1.6,Yes,Open
7105171,1187051,3,Technical Problem,7.3,5.0,No,Open
7105172,1374665,2,Other,12.4,1.4,Yes,Closed
7105173,1190922,3,Refund Request,26.6,1.5,No,Resolved
7105174,1197591,2,Payment Issue,30.1,2.8,No,Closed
7105175,1306944,4,Account Issue,15.2,1.9,No,Escalated
7105176,1467416,1,Other,55.6,3.8,No,Closed
7105177,1431497,6,Technical Problem,44.5,2.2,No,Open
7105178,1000747,8,Other,30.2,4.2,Yes,Open
7105179,1132217,6,Other,60.8,3.8,Yes,Escalated
7105180,1129409,3,Account Issue,54.5,1.4,Yes,Open
7105181,1413967,8,Payment Issue,6.4,4.0,Yes,Escalated
7105182,1135075,6,Other,63.3,2.8,No,Closed
7105183,1383917,1,Refund Request,53.4,3.6,Yes,Open
7105184,1080129,3,Delivery Delay,23.6,3.0,No,Resolved
7105185,1293326,3,Wrong Item,31.6,1.2,Yes,Open
7105186,1313611,4,Payment Issue,44.4,4.2,Yes,Open
7105187,1226206,3,Payment Issue,55.5,1.7,No,Resolved
7105188,1231026,2,Delivery Delay,33.6,2.5,No,Escalated
7105189,1148461,4,Product Quality,37.3,4.7,Yes,Open
7105190,1305589,2,Technical Problem,40.8,2.5,Yes,Closed
7105191,1209317,2,Other,53.9,3.8,No,Escalated
7105192,1114779,2,Account Issue,11.0,2.0,No,Escalated
7105193,1277798,7,Delivery Delay,65.9,1.7,Yes,Closed
7105194,1038413,8,Technical Problem,46.3,2.1,Yes,Open
7105195,1268932,7,Wrong Item,51.4,1.9,No,Resolved
7105196,1084931,4,Account Issue,2.5,3.6,No,Closed
7105197,1189353,7,Wrong Item,67.5,2.1,No,Resolved
7105198,1132658,1,Other,36.5,2.5,No,Open
7105199,1181998,4,Technical Problem,61.8,3.6,Yes,Resolved
7105200,1056370,6,Refund Request,34.7,4.2,No,Escalated
7105201,1227131,5,Payment Issue,14.7,3.8,Yes,Closed
7105202,1016876,3,Technical Problem,38.9,3.5,Yes,Escalated
7105203,1365428,3,Payment Issue,31.8,2.1,Yes,Resolved
7105204,1330135,2,Payment Issue,71.4,2.6,No,Resolved
7105205,1138720,5,Account Issue,64.0,3.0,No,Closed
7105206,1257207,7,Payment Issue,55.4,2.0,No,Resolved
7105207,1022766,2,Product Quality,48.8,4.4,No,Closed
7105208,1356563,8,Wrong Item,71.7,4.8,No,Escalated
7105209,1207076,6,Refund Request,53.1,5.0,No,Open
7105210,1007970,1,Wrong Item,5.2,4.5,Yes,Closed
7105211,1139393,6,Wrong Item,13.0,1.1,Yes,Resolved
7105212,1230200,6,Other,11.3,1.7,Yes,Open
7105213,1123031,2,Technical Problem,57.8,1.8,Yes,Closed
7105214,1088276,7,Payment Issue,65.3,4.9,Yes,Resolved
7105215,1127440,2,Payment Issue,21.2,4.4,Yes,Closed
7105216,1332890,6,Refund Request,8.9,4.1,Yes,Resolved
7105217,1037453,4,Payment Issue,61.9,2.3,No,Open
7105218,1209304,2,Other,10.0,1.4,No,Open
7105219,1466629,8,Technical Problem,15.5,2.8,Yes,Open
7105220,1009055,6,Refund Request,58.0,2.1,No,Closed
7105221,1253115,3,Account Issue,36.2,1.2,Yes,Open
7105222,1058389,2,Other,43.5,2.0,Yes,Resolved
7105223,1258698,8,Other,44.5,4.8,No,Closed
7105224,1354057,7,Refund Request,16.0,3.5,No,Resolved
7105225,1095350,1,Payment Issue,51.1,3.3,Yes,Closed
7105226,1484583,5,Product Quality,33.2,2.9,Yes,Closed
7105227,1460035,7,Technical Problem,34.1,4.6,No,Open
7105228,1249854,7,Delivery Delay,37.5,3.0,No,Escalated
7105229,1261531,7,Other,7.2,3.3,Yes,Open
7105230,1380070,5,Refund Request,21.1,2.3,No,Resolved
7105231,1345109,8,Delivery Delay,1.6,3.9,Yes,Resolved
7105232,1314452,2,Technical Problem,66.1,1.4,Yes,Escalated
7105233,1394165,1,Refund Request,54.1,4.6,Yes,Open
7105234,1112468,4,Wrong Item,60.3,1.1,No,Escalated
7105235,1130680,1,Payment Issue,2.1,2.2,No,Open
7105236,1440289,2,Refund Request,37.8,4.1,Yes,Closed
7105237,1057063,3,Account Issue,23.7,3.8,Yes,Open
7105238,1490410,8,Delivery Delay,71.7,1.6,Yes,Escalated
7105239,1323492,4,Delivery Delay,3.8,3.5,No,Escalated
7105240,1281795,5,Technical Problem,40.4,3.6,No,Resolved
7105241,1221712,2,Technical Problem,59.6,4.9,No,Closed
7105242,1254994,7,Other,17.8,2.2,Yes,Escalated
7105243,1386679,5,Other,14.4,1.6,Yes,Resolved
7105244,1185094,3,Other,2.7,4.5,Yes,Open
7105245,1119237,2,Payment Issue,64.8,1.3,No,Escalated
7105246,1025872,7,Technical Problem,12.6,1.1,No,Closed
7105247,1199796,6,Delivery Delay,28.1,3.0,No,Closed
7105248,1089785,7,Other,70.6,2.9,No,Open
7105249,1399011,2,Technical Problem,53.6,1.8,Yes,Escalated
7105250,1422057,1,Refund Request,70.2,4.3,Yes,Open
7105251,1003932,5,Product Quality,35.3,1.5,No,Closed
7105252,1066943,5,Other,28.9,4.6,Yes,Escalated
7105253,1152593,1,Delivery Delay,49.7,1.2,No,Resolved
7105254,1161368,3,Payment Issue,7.8,3.3,Yes,Resolved
7105255,1396273,5,Technical Problem,29.9,2.4,Yes,Escalated
7105256,1484165,2,Payment Issue,19.1,1.5,Yes,Open
7105257,1483470,4,Other,11.2,4.6,Yes,Escalated
7105258,1120236,8,Delivery Delay,6.2,4.0,Yes,Open
7105259,1224102,7,Payment Issue,40.3,4.2,No,Open
7105260,1125348,5,Technical Problem,9.7,4.8,No,Closed
7105261,1084565,5,Account Issue,23.1,2.2,No,Closed
7105262,1397121,2,Delivery Delay,27.4,4.3,No,Open
7105263,1422889,6,Payment Issue,24.2,2.4,No,Closed
7105264,1419906,4,Product Quality,2.8,2.7,Yes,Resolved
7105265,1368902,2,Account Issue,22.3,4.5,No,Escalated
7105266,1425197,1,Other,10.3,3.8,No,Open
7105267,1103922,1,Technical Problem,13.7,4.7,No,Escalated
7105268,1479360,4,Payment Issue,21.3,2.1,Yes,Open
7105269,1422160,3,Wrong Item,26.1,3.9,No,Closed
7105270,1423051,2,Account Issue,17.0,3.0,Yes,Closed
7105271,1338580,7,Payment Issue,69.7,1.6,Yes,Escalated
7105272,1360661,7,Product Quality,1.6,3.9,No,Resolved
7105273,1339021,1,Payment Issue,39.3,3.8,No,Closed
7105274,1219455,1,Refund Request,10.0,3.4,No,Closed
7105275,1155412,3,Account Issue,68.3,1.9,Yes,Closed
7105276,1075649,2,Other,24.1,1.1,Yes,Open
7105277,1338787,8,Product Quality,71.5,3.3,Yes,Open
7105278,1080076,3,Payment Issue,9.5,3.7,Yes,Resolved
7105279,1472682,3,Product Quality,39.7,2.7,Yes,Open
7105280,1359939,8,Account Issue,27.8,2.9,No,Open
7105281,1116058,1,Technical Problem,3.4,2.5,No,Resolved
7105282,1446607,4,Account Issue,33.0,2.6,Yes,Closed
7105283,1253021,5,Delivery Delay,57.4,2.9,Yes,Closed
7105284,1327894,1,Wrong Item,48.8,3.3,Yes,Escalated
7105285,1234518,6,Account Issue,31.3,2.8,Yes,Resolved
7105286,1320885,2,Technical Problem,3.8,2.9,No,Resolved
7105287,1006884,2,Other,18.6,3.2,Yes,Escalated
7105288,1322994,6,Wrong Item,15.4,2.0,Yes,Resolved
7105289,1393266,8,Product Quality,12.4,1.8,No,Resolved
7105290,1456760,6,Account Issue,67.0,3.6,No,Resolved
7105291,1349662,1,Payment Issue,70.3,2.2,No,Open
7105292,1126056,5,Refund Request,23.3,2.0,Yes,Escalated
7105293,1060523,7,Technical Problem,59.4,2.3,Yes,Open
7105294,1349184,5,Account Issue,66.1,4.0,No,Escalated
7105295,1343989,4,Delivery Delay,35.2,2.5,No,Open
7105296,1045282,1,Payment Issue,56.7,3.7,Yes,Closed
7105297,1423276,2,Wrong Item,50.6,1.2,Yes,Escalated
7105298,1090542,4,Payment Issue,19.8,4.9,Yes,Closed
7105299,1002699,8,Refund Request,53.3,3.0,No,Open
7105300,1219756,1,Product Quality,54.2,2.9,No,Resolved
7105301,1346540,1,Payment Issue,35.5,1.1,No,Open
7105302,1372871,6,Technical Problem,55.1,1.3,Yes,Resolved
7105303,1309391,6,Other,10.3,4.3,No,Closed
7105304,1475981,6,Delivery Delay,16.2,1.4,No,Escalated
7105305,1105739,5,Product Quality,54.7,4.5,No,Closed
7105306,1115014,2,Technical Problem,31.2,2.8,No,Closed
7105307,1036509,8,Account Issue,18.9,2.7,No,Escalated
7105308,1413245,5,Delivery Delay,37.1,1.3,No,Escalated
7105309,1254003,2,Other,54.4,1.5,No,Open
7105310,1430650,8,Payment Issue,36.6,2.0,Yes,Escalated
7105311,1284749,2,Refund Request,59.6,1.8,No,Open
7105312,1305241,8,Other,8.4,2.2,No,Resolved
7105313,1330467,6,Other,66.8,1.8,Yes,Closed
7105314,1295744,5,Wrong Item,34.9,3.0,Yes,Escalated
7105315,1492880,6,Refund Request,38.4,2.7,No,Escalated
7105316,1497730,2,Delivery Delay,33.3,4.7,No,Closed
7105317,1170574,2,Other,46.1,3.6,No,Resolved
7105318,1356002,6,Product Quality,32.4,2.8,Yes,Resolved
7105319,1494997,2,Wrong Item,39.1,4.2,No,Closed
7105320,1164860,4,Other,34.2,4.6,Yes,Closed
7105321,1403019,7,Refund Request,70.4,2.5,Yes,Escalated
7105322,1127128,3,Wrong Item,12.8,3.1,No,Open
7105323,1237148,8,Technical Problem,42.4,1.9,No,Escalated
7105324,1312901,2,Payment Issue,29.2,3.5,No,Escalated
7105325,1328348,4,Product Quality,59.7,3.6,No,Resolved
7105326,1044521,5,Product Quality,3.6,1.5,No,Open
7105327,1146509,2,Technical Problem,67.3,3.5,No,Escalated
7105328,1137407,8,Wrong Item,17.6,1.4,No,Closed
7105329,1298323,5,Delivery Delay,58.8,3.3,No,Resolved
7105330,1491166,1,Wrong Item,11.7,1.7,No,Closed
7105331,1245014,2,Payment Issue,15.3,2.6,No,Closed
7105332,1164420,1,Other,8.3,1.3,No,Resolved
7105333,1146253,8,Technical Problem,19.9,3.2,No,Escalated
7105334,1124374,4,Other,44.2,1.4,Yes,Escalated
7105335,1021790,6,Technical Problem,26.4,2.9,No,Resolved
7105336,1403019,4,Wrong Item,26.4,2.7,No,Closed
7105337,1093905,3,Other,69.9,1.0,Yes,Resolved
7105338,1470370,1,Payment Issue,2.8,3.3,Yes,Closed
7105339,1482678,1,Technical Problem,64.9,2.5,No,Closed
7105340,1225174,4,Technical Problem,29.7,4.6,No,Resolved
7105341,1260338,3,Delivery Delay,60.1,3.1,No,Escalated
7105342,1063740,1,Technical Problem,68.9,1.6,Yes,Resolved
7105343,1057519,4,Wrong Item,23.7,4.3,Yes,Open
7105344,1046513,2,Other,43.1,2.1,No,Resolved
7105345,1141938,2,Payment Issue,41.8,2.0,No,Escalated
7105346,1017589,1,Other,70.8,2.1,No,Open
7105347,1050326,5,Refund Request,24.2,2.1,Yes,Open
7105348,1113622,2,Other,1.5,3.5,No,Resolved
7105349,1424701,7,Wrong Item,24.3,4.3,Yes,Resolved
7105350,1218285,4,Delivery Delay,1.6,3.8,No,Escalated
7105351,1114028,8,Wrong Item,59.4,3.9,No,Resolved
7105352,1146342,3,Wrong Item,67.0,4.8,No,Closed
7105353,1077610,5,Wrong Item,12.3,4.2,Yes,Open
7105354,1000342,2,Technical Problem,70.1,3.4,No,Closed
7105355,1101822,5,Technical Problem,54.9,4.5,No,Escalated
7105356,1442819,3,Other,62.5,2.0,No,Escalated
7105357,1255988,6,Payment Issue,8.1,2.7,No,Open
7105358,1323672,6,Payment Issue,22.0,2.0,Yes,Escalated
7105359,1203265,6,Payment Issue,13.3,2.6,No,Escalated
7105360,1025183,6,Refund Request,9.3,4.4,Yes,Closed
7105361,1284698,2,Product Quality,39.3,1.1,No,Open
7105362,1004939,5,Refund Request,47.3,4.3,Yes,Open
7105363,1372115,8,Refund Request,55.7,2.0,No,Resolved
7105364,1089113,1,Refund Request,57.3,3.3,No,Open
7105365,1094095,2,Other,43.3,1.5,Yes,Open
7105366,1016695,5,Refund Request,52.8,3.2,No,Resolved
7105367,1284280,5,Product Quality,2.7,1.6,No,Escalated
7105368,1061956,5,Wrong Item,27.2,4.2,Yes,Resolved
7105369,1120620,5,Refund Request,59.0,2.1,No,Open
7105370,1330656,6,Refund Request,39.7,2.9,Yes,Escalated
7105371,1046177,6,Refund Request,41.4,2.8,No,Closed
7105372,1088554,8,Product Quality,39.9,2.1,Yes,Open
7105373,1403093,8,Account Issue,69.2,5.0,No,Closed
7105374,1146778,2,Technical Problem,62.4,3.4,No,Closed
7105375,1252461,2,Other,68.7,5.0,Yes,Closed
7105376,1284618,6,Payment Issue,53.3,2.5,Yes,Escalated
7105377,1304073,6,Other,30.4,2.1,No,Closed
7105378,1027381,8,Product Quality,33.1,4.2,No,Resolved
7105379,1176545,4,Wrong Item,1.1,4.7,No,Escalated
7105380,1259262,1,Delivery Delay,15.7,4.8,No,Resolved
7105381,1178178,8,Wrong Item,6.0,1.7,Yes,Resolved
7105382,1115089,7,Other,45.4,3.0,Yes,Open
7105383,1232471,1,Technical Problem,4.6,1.6,Yes,Escalated
7105384,1299305,7,Wrong Item,38.1,1.4,Yes,Open
7105385,1467912,1,Refund Request,29.2,2.9,Yes,Escalated
7105386,1265092,2,Wrong Item,48.7,1.5,No,Open
7105387,1006290,3,Payment Issue,5.7,3.9,Yes,Open
7105388,1369308,2,Product Quality,18.8,1.8,Yes,Resolved
7105389,1037398,7,Wrong Item,45.2,3.9,Yes,Closed
7105390,1161844,5,Refund Request,2.9,4.7,Yes,Resolved
7105391,1201396,1,Refund Request,68.5,2.1,Yes,Closed
7105392,1482909,6,Technical Problem,68.5,1.7,No,Closed
7105393,1054940,6,Delivery Delay,44.6,2.9,No,Resolved
7105394,1209560,4,Payment Issue,48.1,3.8,No,Open
7105395,1158227,4,Product Quality,50.7,1.2,Yes,Escalated
7105396,1083889,2,Payment Issue,67.6,4.7,No,Resolved
7105397,1192165,3,Other,14.1,2.3,No,Resolved
7105398,1346106,3,Account Issue,4.7,2.9,No,Open
7105399,1395736,7,Account Issue,67.1,4.7,Yes,Closed
7105400,1178840,2,Payment Issue,23.2,3.2,Yes,Resolved
7105401,1176400,4,Payment Issue,17.2,4.5,Yes,Open
7105402,1056279,2,Refund Request,26.6,3.7,Yes,Escalated
7105403,1067591,2,Product Quality,56.1,2.4,No,Open
7105404,1120981,6,Account Issue,55.0,2.1,No,Resolved
7105405,1039993,6,Refund Request,57.2,1.1,Yes,Resolved
7105406,1037157,4,Wrong Item,3.8,1.0,No,Closed
7105407,1094504,6,Delivery Delay,30.8,1.2,No,Open
7105408,1181789,4,Refund Request,50.9,1.8,Yes,Closed
7105409,1020081,2,Product Quality,36.2,4.6,Yes,Open
7105410,1162241,1,Other,34.8,2.1,Yes,Closed
7105411,1286988,8,Wrong Item,26.7,1.5,No,Escalated
7105412,1473464,6,Payment Issue,33.3,2.8,Yes,Closed
7105413,1194335,7,Other,63.5,2.2,No,Closed
7105414,1477590,7,Technical Problem,6.4,3.7,Yes,Resolved
7105415,1003909,2,Product Quality,14.3,1.4,Yes,Closed
7105416,1223448,8,Refund Request,40.6,1.9,Yes,Open
7105417,1040701,6,Payment Issue,67.6,1.5,No,Escalated
7105418,1117871,6,Payment Issue,30.8,1.5,Yes,Escalated
7105419,1462101,3,Delivery Delay,34.9,1.9,No,Escalated
7105420,1151535,4,Other,60.2,1.5,No,Escalated
7105421,1367809,7,Product Quality,63.7,4.5,No,Closed
7105422,1156147,5,Product Quality,51.8,1.4,Yes,Closed
7105423,1122972,3,Payment Issue,34.5,4.9,No,Open
7105424,1451128,5,Technical Problem,2.4,1.6,No,Closed
7105425,1420173,7,Delivery Delay,17.4,3.5,Yes,Open
7105426,1177454,3,Product Quality,59.1,3.6,No,Closed
7105427,1218229,6,Wrong Item,47.9,4.4,Yes,Closed
7105428,1364247,4,Technical Problem,27.4,1.1,No,Resolved
7105429,1260628,1,Product Quality,8.4,1.9,No,Open
7105430,1066017,7,Delivery Delay,58.5,3.6,Yes,Open
7105431,1135235,1,Refund Request,24.0,4.8,No,Escalated
7105432,1212461,3,Delivery Delay,57.2,2.5,Yes,Closed
7105433,1218628,1,Account Issue,44.8,2.3,Yes,Escalated
7105434,1024186,8,Wrong Item,58.6,1.1,No,Closed
7105435,1092682,7,Product Quality,29.5,4.4,No,Closed
7105436,1479040,6,Refund Request,28.2,2.6,Yes,Open
7105437,1025493,7,Product Quality,36.3,4.4,No,Escalated
7105438,1059277,1,Payment Issue,62.0,3.6,Yes,Resolved
7105439,1222707,5,Payment Issue,35.5,3.4,No,Escalated
7105440,1292346,4,Other,20.4,1.2,Yes,Resolved
7105441,1196732,2,Refund Request,55.9,3.0,No,Resolved
7105442,1293378,2,Payment Issue,9.2,1.3,No,Escalated
7105443,1123692,8,Product Quality,22.3,1.5,No,Open
7105444,1331057,1,Technical Problem,62.5,4.7,No,Open
7105445,1147156,8,Refund Request,51.9,1.2,No,Escalated
7105446,1049345,6,Account Issue,37.9,3.2,Yes,Open
7105447,1165145,1,Refund Request,69.7,3.5,Yes,Open
7105448,1403316,7,Delivery Delay,60.9,4.5,Yes,Open
7105449,1417628,5,Payment Issue,34.2,2.0,No,Escalated
7105450,1467537,6,Payment Issue,2.1,2.0,Yes,Open
7105451,1437103,5,Wrong Item,22.9,2.9,Yes,Open
7105452,1303916,4,Account Issue,31.0,4.1,No,Open
7105453,1394728,4,Refund Request,34.9,3.8,No,Escalated
7105454,1414516,8,Account Issue,8.5,3.8,Yes,Escalated
7105455,1041178,7,Product Quality,61.5,1.9,No,Closed
7105456,1095594,6,Payment Issue,2.1,3.3,Yes,Resolved
7105457,1289591,1,Account Issue,21.8,4.3,No,Resolved
7105458,1178821,1,Delivery Delay,24.5,1.1,No,Resolved
7105459,1251744,3,Wrong Item,37.7,3.3,Yes,Escalated
7105460,1476466,4,Technical Problem,19.6,1.3,No,Closed
7105461,1104504,6,Account Issue,70.7,2.3,No,Escalated
7105462,1064632,7,Delivery Delay,49.2,1.3,Yes,Closed
7105463,1162099,5,Refund Request,7.7,3.6,No,Open
7105464,1325355,4,Wrong Item,54.6,2.3,No,Resolved
7105465,1239293,5,Other,31.2,4.3,No,Escalated
7105466,1178483,7,Delivery Delay,4.4,1.9,Yes,Closed
7105467,1410594,6,Delivery Delay,40.1,2.7,Yes,Open
7105468,1296031,5,Wrong Item,35.5,4.6,Yes,Open
7105469,1487066,1,Wrong Item,3.3,4.0,Yes,Closed
7105470,1039549,7,Account Issue,49.4,3.5,No,Escalated
7105471,1392884,2,Wrong Item,25.1,3.9,No,Open
7105472,1028760,2,Refund Request,60.9,2.7,Yes,Closed
7105473,1020369,2,Product Quality,54.1,1.7,No,Resolved
7105474,1418380,7,Wrong Item,66.0,2.2,Yes,Escalated
7105475,1444513,7,Payment Issue,40.4,4.3,Yes,Resolved
7105476,1187365,4,Account Issue,8.1,2.4,No,Resolved
7105477,1374921,1,Delivery Delay,6.0,3.2,No,Closed
7105478,1325982,4,Technical Problem,25.4,3.5,No,Escalated
7105479,1214631,1,Other,47.5,1.3,Yes,Escalated
7105480,1036262,1,Wrong Item,70.9,3.1,No,Closed
7105481,1325160,3,Technical Problem,19.6,1.1,No,Closed
7105482,1186500,5,Other,71.2,2.9,No,Escalated
7105483,1422081,4,Refund Request,7.3,2.9,No,Open
7105484,1248133,1,Wrong Item,38.9,1.3,No,Open
7105485,1357845,3,Refund Request,57.7,3.3,Yes,Resolved
7105486,1167982,3,Refund Request,60.4,1.9,Yes,Escalated
7105487,1250010,1,Account Issue,54.5,3.7,No,Escalated
7105488,1163642,5,Account Issue,35.9,3.2,No,Open
7105489,1135789,1,Account Issue,13.7,2.0,No,Escalated
7105490,1029634,5,Other,7.7,1.7,No,Closed
7105491,1272415,7,Delivery Delay,5.4,1.4,Yes,Closed
7105492,1003725,8,Refund Request,38.8,3.0,No,Escalated
7105493,1067062,7,Technical Problem,13.8,1.1,No,Escalated
7105494,1451681,1,Payment Issue,55.5,3.8,No,Closed
7105495,1095146,5,Other,41.9,4.1,Yes,Escalated
7105496,1391099,3,Payment Issue,23.5,1.8,No,Closed
7105497,1444013,6,Wrong Item,25.5,2.3,Yes,Resolved
7105498,1196937,8,Wrong Item,58.8,2.5,Yes,Closed
7105499,1397911,7,Wrong Item,69.5,2.2,Yes,Open
7105500,1009559,5,Delivery Delay,10.0,2.0,Yes,Closed
7105501,1241157,4,Delivery Delay,64.8,1.6,Yes,Open
7105502,1151519,3,Payment Issue,4.5,2.8,No,Resolved
7105503,1055064,6,Delivery Delay,50.5,2.3,Yes,Escalated
7105504,1024910,5,Payment Issue,59.4,4.1,No,Resolved
7105505,1266070,4,Account Issue,60.6,3.2,Yes,Open
7105506,1410474,1,Payment Issue,9.3,2.5,Yes,Open
7105507,1461539,7,Product Quality,60.5,3.7,Yes,Open
7105508,1187604,3,Payment Issue,12.1,2.0,Yes,Escalated
7105509,1313095,8,Account Issue,36.9,2.2,Yes,Resolved
7105510,1493564,7,Other,37.9,3.2,Yes,Closed
7105511,1174264,7,Other,36.2,3.0,No,Closed
7105512,1000305,4,Refund Request,8.6,1.6,Yes,Open
7105513,1060614,3,Other,56.2,4.9,Yes,Closed
7105514,1054320,5,Payment Issue,4.4,2.8,No,Open
7105515,1178788,4,Account Issue,8.1,2.5,No,Escalated
7105516,1476806,2,Refund Request,28.2,3.3,Yes,Closed
7105517,1420286,7,Product Quality,42.6,1.9,Yes,Resolved
7105518,1403750,2,Refund Request,26.0,1.5,Yes,Resolved
7105519,1064728,6,Payment Issue,28.9,2.3,No,Resolved
7105520,1010011,3,Other,19.9,2.5,No,Closed
7105521,1020973,4,Other,53.6,1.5,Yes,Closed
7105522,1477992,7,Account Issue,36.2,2.1,Yes,Escalated
7105523,1181535,8,Refund Request,9.5,3.2,Yes,Open
7105524,1471743,7,Product Quality,37.8,4.0,No,Escalated
7105525,1484968,5,Other,47.9,2.4,No,Escalated
7105526,1160939,4,Refund Request,37.2,3.9,Yes,Open
7105527,1137975,1,Account Issue,14.4,3.2,No,Escalated
7105528,1047981,7,Technical Problem,60.1,1.4,Yes,Open
7105529,1275624,1,Wrong Item,19.6,4.8,No,Escalated
7105530,1484186,3,Wrong Item,40.2,5.0,Yes,Resolved
7105531,1449645,6,Delivery Delay,60.8,4.0,Yes,Closed
7105532,1212346,6,Payment Issue,14.3,1.9,Yes,Closed
7105533,1338393,2,Other,38.3,4.1,No,Escalated
7105534,1382223,4,Delivery Delay,19.1,2.0,Yes,Open
7105535,1146891,7,Other,53.1,4.2,Yes,Open
7105536,1261013,5,Payment Issue,30.4,1.2,Yes,Closed
7105537,1166262,3,Product Quality,40.1,2.1,Yes,Open
7105538,1440486,5,Refund Request,23.0,2.4,No,Open
7105539,1481395,4,Other,65.8,3.8,Yes,Closed
7105540,1147076,7,Payment Issue,33.0,2.1,No,Closed
7105541,1072764,3,Account Issue,5.8,3.9,No,Resolved
7105542,1447387,3,Wrong Item,55.1,1.8,Yes,Resolved
7105543,1404802,3,Account Issue,20.3,1.3,Yes,Escalated
7105544,1140833,8,Delivery Delay,69.5,4.5,No,Resolved
7105545,1341784,2,Delivery Delay,8.4,2.4,Yes,Escalated
7105546,1382952,7,Technical Problem,58.1,2.8,Yes,Open
7105547,1346111,1,Other,16.4,2.9,No,Closed
7105548,1215674,4,Account Issue,61.8,3.4,Yes,Escalated
7105549,1272341,3,Technical Problem,35.8,1.7,Yes,Open
7105550,1364017,1,Technical Problem,27.2,3.4,No,Closed
7105551,1206755,5,Product Quality,26.5,4.1,Yes,Escalated
7105552,1107843,2,Product Quality,30.5,2.8,Yes,Open
7105553,1399116,7,Wrong Item,53.0,2.1,Yes,Resolved
7105554,1238408,6,Payment Issue,39.0,1.2,No,Escalated
7105555,1109893,4,Product Quality,56.3,3.4,Yes,Resolved
7105556,1056924,1,Payment Issue,1.8,4.3,Yes,Escalated
7105557,1449309,4,Other,18.2,4.5,Yes,Closed
7105558,1162937,4,Delivery Delay,8.1,4.7,Yes,Closed
7105559,1246451,7,Delivery Delay,5.4,1.4,Yes,Open
7105560,1399938,1,Other,57.3,1.2,Yes,Open
7105561,1363778,4,Delivery Delay,55.0,2.9,No,Escalated
7105562,1494501,7,Account Issue,7.9,4.1,No,Open
7105563,1043039,3,Account Issue,19.9,3.9,Yes,Open
7105564,1110951,7,Product Quality,54.8,4.3,Yes,Closed
7105565,1070330,4,Other,4.7,2.1,No,Resolved
7105566,1359701,8,Delivery Delay,58.3,4.6,Yes,Open
7105567,1205685,4,Refund Request,3.4,1.5,No,Open
7105568,1092855,8,Technical Problem,16.3,3.4,Yes,Resolved
7105569,1327129,7,Payment Issue,31.7,2.2,No,Closed
7105570,1249836,3,Refund Request,49.3,1.9,Yes,Escalated
7105571,1479472,1,Technical Problem,5.8,1.3,No,Open
7105572,1334463,4,Account Issue,27.7,2.5,Yes,Open
7105573,1090721,4,Wrong Item,49.4,1.7,Yes,Resolved
7105574,1105486,5,Wrong Item,34.2,1.2,No,Escalated
7105575,1290615,7,Other,15.7,1.6,No,Resolved
7105576,1159644,2,Technical Problem,49.1,1.1,No,Resolved
7105577,1185283,5,Technical Problem,58.6,1.9,No,Open
7105578,1080573,6,Payment Issue,15.0,2.1,No,Escalated
7105579,1141521,3,Technical Problem,32.4,2.5,No,Escalated
7105580,1202131,6,Payment Issue,34.0,1.4,No,Resolved
7105581,1329328,2,Wrong Item,66.6,5.0,No,Closed
7105582,1431851,6,Wrong Item,20.0,2.0,Yes,Closed
7105583,1268151,8,Delivery Delay,20.8,3.9,Yes,Closed
7105584,1155999,5,Payment Issue,32.1,2.1,No,Open
7105585,1304606,4,Account Issue,66.9,4.9,No,Escalated
7105586,1369903,3,Wrong Item,17.7,4.0,Yes,Escalated
7105587,1365859,1,Technical Problem,30.7,2.1,Yes,Open
7105588,1188225,5,Product Quality,67.0,4.6,No,Escalated
7105589,1279587,3,Wrong Item,29.0,2.3,No,Open
7105590,1114737,3,Account Issue,8.4,3.5,Yes,Open
7105591,1286740,4,Account Issue,22.9,2.5,No,Resolved
7105592,1158438,1,Payment Issue,25.0,2.8,Yes,Open
7105593,1427234,8,Product Quality,66.6,1.1,Yes,Open
7105594,1135959,4,Account Issue,44.0,2.9,No,Escalated
